13549;LAS7;4;0;402;283;191.6;231.5;item7;p1;
13549;LAS7;5;0;402;283;213.8;391.9;item5;p1;
13549;LAS7;6;0;402;283;349.3;507.1;item8;p1;
13549;LAS7;7;0;402;283;605.9;392.5;item9;p1;
13549;LAS7;8;0;402;283;283.4;127.4;item0;p1;
13549;LAS7;9;0;402;283;544.6;154.8;item6;p1;
13549;LAS7;9;1;340;499;349.3;507.1;item8;p2;1
13549;LAS7;8;1;351;209;283.4;127.4;item0;p2;7
13549;LAS7;7;1;558;275;213.8;391.9;item5;p2;5
13549;LAS7;6;1;274;391;544.6;154.8;item6;p2;2
13549;LAS7;5;1;230;219;494.9;449.3;item1;p2;8
13549;LAS7;4;1;375;87;356.2;386.8;item3;p2;9
13549;LAS7;3;1;430;357;530.3;298.3;item2;p2;3
13549;LAS7;2;1;468;486;434.7;74.66;item4;p2;0
13549;LAS7;1;1;545;151;605.9;392.5;item9;p2;6
13549;LAS7;0;1;566;392;191.6;231.5;item7;p2;4
13549;LAS7;0;1;414;285;530.3;298.3;item2;p1;
13549;LAS7;1;1;414;285;434.7;74.66;item4;p1;
13549;LAS7;2;1;414;285;213.8;391.9;item5;p1;
13549;LAS7;3;1;414;285;283.4;127.4;item0;p1;
13549;LAS7;4;4;401;286;605.9;392.5;item9;p1;
13549;LAS7;3;4;484;378;283.4;127.4;item0;p1;
13549;LAS7;2;4;489;391;213.8;391.9;item5;p1;
13549;LAS7;1;4;519;183;434.7;74.66;item4;p1;
13549;LAS7;0;4;336;506;349.3;507.1;item8;p1;
15951;LAS7;3;5;291;144;272.3;168.3;item4;p2;4
15951;LAS7;2;5;556;157;554.6;129.0;item7;p2;2
15951;LAS7;1;5;253;434;319.6;500.5;item6;p2;0
15951;LAS7;0;5;462;100;431.2;105.8;item3;p2;1
15951;LAS7;9;4;446;134;431.2;105.8;item3;p1;
15951;LAS7;8;4;475;121;272.3;168.3;item4;p1;
15951;LAS7;1;4;414;108;212.8;274.6;item0;p1;
15951;LAS7;2;4;266;441;553.7;432.0;item5;p1;
15951;LAS7;3;4;304;445;457.3;503.8;item9;p1;
15951;LAS7;4;4;577;264;562.9;288.1;item1;p1;
15951;LAS7;5;4;290;483;319.6;500.5;item6;p1;
15951;LAS7;6;4;410;420;393.3;391.8;item2;p1;
15951;LAS7;7;4;433;115;229.0;405.0;item8;p1;
16291;LAS7;0;3;394.5;278;455.9;109.9;item0;p1;
16291;LAS7;7;3;398;361;498.2;298.8;item9;p2;7
16291;LAS7;6;3;229;383;363.5;393.9;item4;p2;6
16291;LAS7;5;3;419;470;329.4;68.79;item6;p2;8
16291;LAS7;4;3;581;387;613.3;360.3;item7;p2;3
16291;LAS7;3;3;596;243;576.5;206.7;item1;p2;1
16291;LAS7;2;3;255;121;233.8;156.7;item3;p2;4
16291;LAS7;1;3;339;67;483.0;439.2;item5;p2;5
16291;LAS7;0;3;341;266;303.4;262.5;item8;p2;0
16291;LAS7;8;3;440;118;455.9;109.9;item0;p2;2
16291;LAS7;9;3;181;246;215.2;356.2;item2;p2;9
16291;LAS7;9;2;395.5;281;303.4;262.5;item8;p1;
16291;LAS7;8;2;395.5;281;576.5;206.7;item1;p1;
16291;LAS7;7;2;396.5;282;215.2;356.2;item2;p1;
16291;LAS7;6;2;396.5;282;329.4;68.78;item6;p1;
16291;LAS7;5;2;396.5;282;613.3;360.3;item7;p1;
16291;LAS7;4;2;396.5;282;363.5;393.9;item4;p1;
16291;LAS7;3;2;396.5;282;455.9;109.9;item0;p1;
16291;LAS7;2;2;396.5;282;233.8;156.7;item3;p1;
16291;LAS7;1;2;396.5;282;483.0;439.2;item5;p1;
16291;LAS7;0;2;396.5;282;498.2;298.8;item9;p1;
16291;LAS7;9;1;396.5;282;233.8;156.7;item3;p1;
16291;LAS7;8;1;396.5;282;498.2;298.8;item9;p1;
16291;LAS7;7;1;396.5;282;455.9;109.9;item0;p1;
16291;LAS7;6;1;396.5;282;613.3;360.3;item7;p1;
16291;LAS7;5;1;396.5;282;363.5;393.9;item4;p1;
16291;LAS7;4;1;396.5;282;215.2;356.2;item2;p1;
16291;LAS7;3;1;396.5;282;483.0;439.2;item5;p1;
16291;LAS7;2;1;396.5;282;576.5;206.7;item1;p1;
16291;LAS7;1;1;396.5;282;329.4;68.78;item6;p1;
16291;LAS7;0;1;396.5;282;303.4;262.5;item8;p1;
16291;LAS7;5;1;466;123;498.2;298.8;item9;p2;9
16291;LAS7;4;1;364;46;455.9;109.9;item0;p2;1
16291;LAS7;3;1;292;98;233.8;156.7;item3;p2;4
16291;LAS7;2;1;489;451;329.4;68.79;item6;p2;6
16291;LAS7;1;1;283;286;303.4;262.5;item8;p2;3
16291;LAS7;0;1;583;282;576.5;206.7;item1;p2;0
16291;LAS7;6;1;350;373;483.0;439.2;item5;p2;7
16291;LAS7;7;1;183;222;613.3;360.3;item7;p2;5
16291;LAS7;8;1;251;424;215.2;356.2;item2;p2;8
16291;LAS7;9;1;349;285;363.5;393.9;item4;p2;2
16291;LAS7;9;0;399.5;279;455.9;109.9;item0;p1;
16291;LAS7;8;0;399.5;280;329.4;68.78;item6;p1;
16291;LAS7;7;0;399.5;280;233.8;156.7;item3;p1;
16291;LAS7;6;0;399.5;280;498.2;298.8;item9;p1;
16291;LAS7;5;0;398.5;282;576.5;206.7;item1;p1;
16291;LAS7;4;0;398.5;282;215.2;356.2;item2;p1;
16291;LAS7;3;0;398.5;282;363.5;393.9;item4;p1;
16291;LAS7;2;0;398.5;282;613.3;360.3;item7;p1;
16291;LAS7;1;0;400.5;278;483.0;439.2;item5;p1;
16291;LAS7;0;0;397.5;277;303.4;262.5;item8;p1;
15736;LAS7;9;4;312;222;302.1;217.4;item8;p2;9
15736;LAS7;8;4;182;223;176.4;225.6;item9;p2;6
15736;LAS7;7;4;267;381;233.1;352.8;item0;p2;0
15736;LAS7;6;4;308;480;305.6;453.0;item3;p2;3
15736;LAS7;5;4;452;485;448.9;488.4;item1;p2;2
15736;LAS7;4;4;460;341;495.1;301.2;item4;p2;4
15736;LAS7;3;4;566;415;606.4;379.7;item7;p2;1
15736;LAS7;2;4;590;217;575.0;171.9;item2;p2;8
15736;LAS7;1;4;512;102;478.0;94.05;item5;p2;7
15736;LAS7;0;4;321;80;365.1;52.98;item6;p2;5
15736;LAS7;9;3;189.5;207;176.4;225.6;item9;p1;
15736;LAS7;8;3;574.5;372;606.4;379.7;item7;p1;
15736;LAS7;7;3;493.5;84;478.0;94.05;item5;p1;
15736;LAS7;6;3;318.5;67;365.1;52.97;item6;p1;
15736;LAS7;5;3;275.5;349;233.1;352.8;item0;p1;
15736;LAS7;4;3;480.5;336;495.1;301.2;item4;p1;
15736;LAS7;3;3;302.5;190;302.1;217.4;item8;p1;
15736;LAS7;2;3;319.5;476;305.6;453.0;item3;p1;
15736;LAS7;1;3;480.5;468;448.9;488.4;item1;p1;
15736;LAS7;0;3;587.5;188;575.0;171.9;item2;p1;
15736;LAS7;9;3;278;384;233.1;352.8;item0;p2;6
15736;LAS7;8;3;300;491;305.6;453.0;item3;p2;7
15736;LAS7;7;3;447;515;448.9;488.4;item1;p2;2
15736;LAS7;6;3;463;329;495.1;301.2;item4;p2;9
15736;LAS7;5;3;579;388;606.4;379.7;item7;p2;5
15736;LAS7;4;3;594;201;575.0;171.9;item2;p2;4
15736;LAS7;3;3;521;91;478.0;94.05;item5;p2;3
15736;LAS7;2;3;170;220;176.4;225.6;item9;p2;0
15736;LAS7;1;3;327;194;302.1;217.4;item8;p2;8
15736;LAS7;0;3;330;58;365.1;52.98;item6;p2;1
15736;LAS7;9;2;188.5;229;176.4;225.6;item9;p1;
15736;LAS7;8;2;475.5;321;495.1;301.2;item4;p1;
15736;LAS7;7;2;578.5;185;575.0;171.9;item2;p1;
15736;LAS7;6;2;467.5;496;448.9;488.4;item1;p1;
15736;LAS7;5;2;483.5;71;478.0;94.05;item5;p1;
15736;LAS7;4;2;336.5;42;365.1;52.97;item6;p1;
15736;LAS7;3;2;276.5;463;305.6;453.0;item3;p1;
15736;LAS7;2;2;402.5;285;606.4;379.7;item7;p1;
15736;LAS7;1;2;396.5;278;233.1;352.8;item0;p1;
15736;LAS7;0;2;402.5;281;302.1;217.4;item8;p1;
15736;LAS7;9;1;402.5;281;233.1;352.8;item0;p1;
15736;LAS7;8;1;402.5;281;448.9;488.4;item1;p1;
15736;LAS7;7;1;402.5;281;495.1;301.2;item4;p1;
15736;LAS7;6;1;402.5;281;365.1;52.97;item6;p1;
15736;LAS7;5;1;402.5;281;478.0;94.05;item5;p1;
15736;LAS7;4;1;402.5;281;606.4;379.7;item7;p1;
15736;LAS7;3;1;402.5;281;302.1;217.4;item8;p1;
15736;LAS7;2;1;402.5;282;176.4;225.6;item9;p1;
15736;LAS7;1;1;402.5;282;575.0;171.9;item2;p1;
15736;LAS7;0;1;402.5;282;305.6;453.0;item3;p1;
15736;LAS7;9;1;178;245;176.4;225.6;item9;p2;8
15736;LAS7;8;1;316;205;302.1;217.4;item8;p2;9
15736;LAS7;7;1;278;406;233.1;352.8;item0;p2;6
15736;LAS7;6;1;331;503;305.6;453.0;item3;p2;5
15736;LAS7;5;1;447;509;448.9;488.4;item1;p2;4
15736;LAS7;4;1;471;322;495.1;301.2;item4;p2;7
15736;LAS7;3;1;581;415;606.4;379.7;item7;p2;3
15736;LAS7;2;1;609;218;575.0;171.9;item2;p2;2
15736;LAS7;1;1;521;101;478.0;94.05;item5;p2;1
15736;LAS7;0;1;343;48;365.1;52.98;item6;p2;0
15736;LAS7;9;0;406.5;278;302.1;217.4;item8;p1;
15736;LAS7;8;0;406.5;278;305.6;453.0;item3;p1;
15736;LAS7;7;0;406.5;278;575.0;171.9;item2;p1;
15736;LAS7;6;0;406.5;278;606.4;379.7;item7;p1;
15736;LAS7;5;0;406.5;278;365.1;52.97;item6;p1;
15736;LAS7;4;0;395.5;279;176.4;225.6;item9;p1;
15736;LAS7;3;0;406.5;274;448.9;488.4;item1;p1;
15736;LAS7;2;0;392.5;279;233.1;352.8;item0;p1;
15736;LAS7;1;0;400.5;279;478.0;94.05;item5;p1;
15736;LAS7;0;0;403.5;284;495.1;301.2;item4;p1;
5011;LAS7;9;13;396;177;395.9;183.8;item7;p2;4
5011;LAS7;8;13;478;383;498.7;397.0;item1;p2;7
5011;LAS7;7;13;324;363;317.8;366.5;item5;p2;3
5011;LAS7;6;13;253;111;252.7;106.0;item9;p2;6
5011;LAS7;5;13;269;232;275.6;244.4;item4;p2;2
5011;LAS7;4;13;524;283;514.4;254.0;item3;p2;0
5011;LAS7;3;13;514;92;502.2;77.48;item6;p2;8
5011;LAS7;2;13;391;49;365.5;55.89;item0;p2;5
5011;LAS7;1;13;405;504;409.5;513.6;item2;p2;1
5011;LAS7;0;13;192;350;172.4;328.8;item8;p2;9
5011;LAS7;9;12;230.5;358;172.4;328.8;item8;p1;
5011;LAS7;8;12;409.5;124;395.9;183.8;item7;p1;
5011;LAS7;7;12;257.5;116;252.7;106.0;item9;p1;
5011;LAS7;6;12;289.5;286;275.6;244.4;item4;p1;
5011;LAS7;5;12;542.5;101;502.2;77.47;item6;p1;
5011;LAS7;4;12;391.5;469;409.5;513.6;item2;p1;
5011;LAS7;3;12;525.5;269;514.4;254.0;item3;p1;
5011;LAS7;2;12;395.5;490;365.5;55.88;item0;p1;
5011;LAS7;1;12;307.5;412;317.8;366.5;item5;p1;
5011;LAS7;0;12;492.5;412;498.7;397.0;item1;p1;
5011;LAS7;9;11;254.5;116;252.7;106.0;item9;p1;
5011;LAS7;8;11;401.5;488;409.5;513.6;item2;p1;
5011;LAS7;7;11;194.5;402;172.4;328.8;item8;p1;
5011;LAS7;6;11;410.5;496;365.5;55.88;item0;p1;
5011;LAS7;5;11;494.5;359;498.7;397.0;item1;p1;
5011;LAS7;4;11;399.5;136;395.9;183.8;item7;p1;
5011;LAS7;3;11;265.5;272;275.6;244.4;item4;p1;
5011;LAS7;2;11;522.5;87;502.2;77.47;item6;p1;
5011;LAS7;1;11;520.5;265;514.4;254.0;item3;p1;
5011;LAS7;0;11;307.5;399;317.8;366.5;item5;p1;
5011;LAS7;9;11;486;384;498.7;397.0;item1;p2;0
5011;LAS7;8;11;360;377;317.8;366.5;item5;p2;6
5011;LAS7;7;11;540;136;502.2;77.48;item6;p2;5
5011;LAS7;6;11;577;293;514.4;254.0;item3;p2;4
5011;LAS7;5;11;396;172;395.9;183.8;item7;p2;7
5011;LAS7;4;11;193;379;172.4;328.8;item8;p2;9
5011;LAS7;3;11;289;277;275.6;244.4;item4;p2;8
5011;LAS7;2;11;407;498;409.5;513.6;item2;p2;2
5011;LAS7;1;11;404;60;365.5;55.89;item0;p2;1
5011;LAS7;0;11;233;137;252.7;106.0;item9;p2;3
5011;LAS7;9;10;245.5;121;252.7;106.0;item9;p1;
5011;LAS7;8;10;310.5;379;317.8;366.5;item5;p1;
5011;LAS7;7;10;473.5;397;498.7;397.0;item1;p1;
5011;LAS7;6;10;392.5;174;395.9;183.8;item7;p1;
5011;LAS7;5;10;177.5;314;172.4;328.8;item8;p1;
5011;LAS7;4;10;516.5;240;514.4;254.0;item3;p1;
5011;LAS7;3;10;388.5;54;365.5;55.88;item0;p1;
5011;LAS7;2;10;411.5;35;409.5;513.6;item2;p1;
5011;LAS7;1;10;520.5;93;502.2;77.47;item6;p1;
5011;LAS7;0;10;256.5;234;275.6;244.4;item4;p1;
5011;LAS7;9;9;411.5;503;365.5;55.88;item0;p1;
5011;LAS7;8;9;464.5;382;498.7;397.0;item1;p1;
5011;LAS7;7;9;291.5;266;275.6;244.4;item4;p1;
5011;LAS7;6;9;254.5;108;252.7;106.0;item9;p1;
5011;LAS7;5;9;538.5;273;514.4;254.0;item3;p1;
5011;LAS7;4;9;310.5;425;317.8;366.5;item5;p1;
5011;LAS7;3;9;393.5;524;409.5;513.6;item2;p1;
5011;LAS7;2;9;553.5;109;502.2;77.47;item6;p1;
5011;LAS7;1;9;397.5;158;395.9;183.8;item7;p1;
5011;LAS7;0;9;211.5;338;172.4;328.8;item8;p1;
5011;LAS7;9;9;188;226;395.9;183.8;item7;p2;9
5011;LAS7;7;9;328;369;317.8;366.5;item5;p2;0
5011;LAS7;4;9;209;371;172.4;328.8;item8;p2;4
5011;LAS7;2;9;398;43;365.5;55.89;item0;p2;2
5011;LAS7;0;9;515;264;514.4;254.0;item3;p2;3
5011;LAS7;1;9;405;506;409.5;513.6;item2;p2;1
5011;LAS7;3;9;273;276;275.6;244.4;item4;p2;8
5011;LAS7;5;9;249;121;252.7;106.0;item9;p2;7
5011;LAS7;6;9;463;390;498.7;397.0;item1;p2;6
5011;LAS7;8;9;632;225;502.2;77.48;item6;p2;5
5011;LAS7;9;8;622.5;291;514.4;254.0;item3;p1;
5011;LAS7;8;8;230.5;98;252.7;106.0;item9;p1;
5011;LAS7;7;8;530.5;103;502.2;77.47;item6;p1;
5011;LAS7;6;8;397.5;160;395.9;183.8;item7;p1;
5011;LAS7;5;8;347.5;412;317.8;366.5;item5;p1;
5011;LAS7;4;8;287.5;281;275.6;244.4;item4;p1;
5011;LAS7;3;8;517.5;432;498.7;397.0;item1;p1;
5011;LAS7;2;8;404.5;539;409.5;513.6;item2;p1;
5011;LAS7;1;8;390.5;35;365.5;55.88;item0;p1;
5011;LAS7;0;8;185.5;316;172.4;328.8;item8;p1;
5011;LAS7;9;7;195.5;274;275.6;244.4;item4;p1;
5011;LAS7;8;7;497.5;366;498.7;397.0;item1;p1;
5011;LAS7;7;7;351.5;387;317.8;366.5;item5;p1;
5011;LAS7;6;7;231.5;117;252.7;106.0;item9;p1;
5011;LAS7;5;7;397.5;215;514.4;254.0;item3;p1;
5011;LAS7;4;7;400.5;135;395.9;183.8;item7;p1;
5011;LAS7;3;7;192.5;383;172.4;328.8;item8;p1;
5011;LAS7;2;7;414.5;521;409.5;513.6;item2;p1;
5011;LAS7;1;7;463.5;287;365.5;55.88;item0;p1;
5011;LAS7;0;7;523.5;92;502.2;77.47;item6;p1;
5011;LAS7;9;7;417;171;395.9;183.8;item7;p2;6
5011;LAS7;8;7;169;254;275.6;244.4;item4;p2;7
5011;LAS7;7;7;210;392;172.4;328.8;item8;p2;9
5011;LAS7;6;7;507;382;498.7;397.0;item1;p2;2
5011;LAS7;5;7;355;373;317.8;366.5;item5;p2;1
5011;LAS7;4;7;543;105;502.2;77.48;item6;p2;0
5011;LAS7;3;7;260;86;252.7;106.0;item9;p2;5
5011;LAS7;2;7;407;41;365.5;55.89;item0;p2;3
5011;LAS7;1;7;414;510;409.5;513.6;item2;p2;4
5011;LAS7;0;7;616;270;514.4;254.0;item3;p2;8
5011;LAS7;9;6;285.5;235;275.6;244.4;item4;p1;
5011;LAS7;8;6;450.5;448;172.4;328.8;item8;p1;
5011;LAS7;7;6;514.5;70;409.5;513.6;item2;p1;
5011;LAS7;6;6;454.5;202;502.2;77.47;item6;p1;
5011;LAS7;5;6;402.5;282;498.7;397.0;item1;p1;
5011;LAS7;4;6;402.5;282;514.4;254.0;item3;p1;
5011;LAS7;3;6;398.5;283;317.8;366.5;item5;p1;
5011;LAS7;2;6;482.5;206;252.7;106.0;item9;p1;
5011;LAS7;1;6;482.5;206;365.5;55.88;item0;p1;
5011;LAS7;0;6;482.5;206;395.9;183.8;item7;p1;
5011;LAS7;9;5;482.5;206;275.6;244.4;item4;p1;
5011;LAS7;8;5;482.5;206;365.5;55.88;item0;p1;
5011;LAS7;7;5;482.5;206;502.2;77.47;item6;p1;
5011;LAS7;6;5;482.5;206;409.5;513.6;item2;p1;
5011;LAS7;5;5;482.5;206;252.7;106.0;item9;p1;
5011;LAS7;4;5;482.5;206;317.8;366.5;item5;p1;
5011;LAS7;3;5;482.5;206;172.4;328.8;item8;p1;
5011;LAS7;2;5;481.5;206;514.4;254.0;item3;p1;
5011;LAS7;1;5;433.5;213;395.9;183.8;item7;p1;
5011;LAS7;0;5;605.5;184;498.7;397.0;item1;p1;
5011;LAS7;9;5;360;376;317.8;366.5;item5;p2;8
5011;LAS7;8;5;521;411;498.7;397.0;item1;p2;6
5011;LAS7;7;5;189;280;275.6;244.4;item4;p2;2
5011;LAS7;0;5;520;277;514.4;254.0;item3;p2;1
5011;LAS7;1;5;404;504;409.5;513.6;item2;p2;0
5011;LAS7;2;5;394;50;365.5;55.89;item0;p2;4
5011;LAS7;3;5;261;127;252.7;106.0;item9;p2;5
5011;LAS7;4;5;259;432;172.4;328.8;item8;p2;7
5011;LAS7;5;5;299;281;502.2;77.48;item6;p2;9
5011;LAS7;6;5;392;175;395.9;183.8;item7;p2;3
5011;LAS7;9;4;402.5;410;514.4;254.0;item3;p1;
5011;LAS7;8;4;402.5;410;252.7;106.0;item9;p1;
5011;LAS7;7;4;402.5;410;409.5;513.6;item2;p1;
5011;LAS7;6;4;453.5;393;365.5;55.88;item0;p1;
5011;LAS7;5;4;452.5;393;498.7;397.0;item1;p1;
5011;LAS7;4;4;423.5;393;502.2;77.47;item6;p1;
5011;LAS7;3;4;468.5;374;395.9;183.8;item7;p1;
5011;LAS7;2;4;537.5;351;317.8;366.5;item5;p1;
5011;LAS7;1;4;537.5;351;275.6;244.4;item4;p1;
5011;LAS7;0;4;537.5;351;172.4;328.8;item8;p1;
5011;LAS7;9;3;537.5;351;502.2;77.47;item6;p1;
5011;LAS7;8;3;537.5;351;498.7;397.0;item1;p1;
5011;LAS7;7;3;537.5;351;317.8;366.5;item5;p1;
5011;LAS7;6;3;537.5;351;409.5;513.6;item2;p1;
5011;LAS7;5;3;537.5;351;252.7;106.0;item9;p1;
5011;LAS7;4;3;537.5;351;395.9;183.8;item7;p1;
5011;LAS7;3;3;537.5;351;275.6;244.4;item4;p1;
5011;LAS7;2;3;538.5;351;365.5;55.88;item0;p1;
5011;LAS7;1;3;538.5;350;514.4;254.0;item3;p1;
5011;LAS7;0;3;538.5;350;172.4;328.8;item8;p1;
5011;LAS7;9;3;284;445;317.8;366.5;item5;p2;8
5011;LAS7;7;3;243;127;252.7;106.0;item9;p2;4
5011;LAS7;6;3;635;290;365.5;55.89;item0;p2;0
5011;LAS7;0;3;193;357;172.4;328.8;item8;p2;6
5011;LAS7;1;3;267;262;275.6;244.4;item4;p2;7
5011;LAS7;2;3;392;179;395.9;183.8;item7;p2;2
5011;LAS7;3;3;492;380;514.4;254.0;item3;p2;1
5011;LAS7;4;3;402;49;409.5;513.6;item2;p2;9
5011;LAS7;5;3;401;520;498.7;397.0;item1;p2;5
5011;LAS7;8;3;540;155;502.2;77.48;item6;p2;3
5011;LAS7;9;2;604.5;323;172.4;328.8;item8;p1;
5011;LAS7;8;2;604.5;323;395.9;183.8;item7;p1;
5011;LAS7;7;2;604.5;323;275.6;244.4;item4;p1;
5011;LAS7;6;2;604.5;323;409.5;513.6;item2;p1;
5011;LAS7;5;2;604.5;323;365.5;55.88;item0;p1;
5011;LAS7;4;2;604.5;323;514.4;254.0;item3;p1;
5011;LAS7;3;2;604.5;323;498.7;397.0;item1;p1;
5011;LAS7;2;2;604.5;323;252.7;106.0;item9;p1;
5011;LAS7;1;2;604.5;324;502.2;77.47;item6;p1;
5011;LAS7;0;2;604.5;324;317.8;366.5;item5;p1;
5011;LAS7;9;1;604.5;324;498.7;397.0;item1;p1;
5011;LAS7;8;1;604.5;324;317.8;366.5;item5;p1;
5011;LAS7;7;1;604.5;324;252.7;106.0;item9;p1;
5011;LAS7;6;1;604.5;324;514.4;254.0;item3;p1;
5011;LAS7;5;1;604.5;324;395.9;183.8;item7;p1;
5011;LAS7;4;1;604.5;324;502.2;77.47;item6;p1;
5011;LAS7;3;1;604.5;324;172.4;328.8;item8;p1;
5011;LAS7;2;1;604.5;324;365.5;55.88;item0;p1;
5011;LAS7;1;1;604.5;324;275.6;244.4;item4;p1;
5011;LAS7;0;1;604.5;325;409.5;513.6;item2;p1;
5011;LAS7;9;1;479;258;498.7;397.0;item1;p2;5
5011;LAS7;8;1;250;135;317.8;366.5;item5;p2;6
5011;LAS7;7;1;567;138;172.4;328.8;item8;p2;3
5011;LAS7;6;1;258;426;252.7;106.0;item9;p2;8
5011;LAS7;0;1;401;473;514.4;254.0;item3;p2;4
5011;LAS7;1;1;399;167;395.9;183.8;item7;p2;2
5011;LAS7;2;1;183;287;275.6;244.4;item4;p2;0
5011;LAS7;3;1;397;42;409.5;513.6;item2;p2;7
5011;LAS7;4;1;533;421;502.2;77.48;item6;p2;9
5011;LAS7;5;1;622;276;365.5;55.89;item0;p2;1
5011;LAS7;9;0;395.5;418;409.5;513.6;item2;p1;
5011;LAS7;8;0;395.5;418;172.4;328.8;item8;p1;
5011;LAS7;7;0;400.5;419;502.2;77.47;item6;p1;
5011;LAS7;6;0;389.5;461;252.7;106.0;item9;p1;
5011;LAS7;5;0;389.5;461;395.9;183.8;item7;p1;
5011;LAS7;4;0;389.5;461;498.7;397.0;item1;p1;
5011;LAS7;3;0;399.5;533;317.8;366.5;item5;p1;
5011;LAS7;2;0;271.5;251;514.4;254.0;item3;p1;
5011;LAS7;1;0;271.5;244;365.5;55.88;item0;p1;
5011;LAS7;0;0;370.5;456;275.6;244.4;item4;p1;
16510;LAS7;9;2;401.5;278;540.2;360.3;item7;p1;
16510;LAS7;8;2;401.5;278;620.9;234.4;item1;p1;
16510;LAS7;7;2;403.5;282;429.5;474.5;item3;p1;
16510;LAS7;6;2;402.5;275;406.4;47.05;item4;p1;
16510;LAS7;5;2;404.5;280;273.4;469.3;item5;p1;
16510;LAS7;4;2;403.5;283;566.1;114.5;item6;p1;
16510;LAS7;3;2;399.5;275;184.5;347.0;item9;p1;
